BatterSide,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,RelSpeed,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ
Right,0,1,1,Curveball,Curveball,FoulBall,79.35489209,2439.298312,3.84449533,6:15:00,6.18258757,0.540858745,5.891581473,-46.49469417,-2.72155727,-0.180122883,1.735766066,-0.106328227,73.94535164,-9.245635712,-0.714662463,0.476184608,69.43877136,-21.91192126,-69.18864417,NA,NA,NA,NA,6.946476475,6.837767724,-41.86795249,0.054736938,-0.073663944,-1.309968419,-0.485983778,50,6.106031123,1.379069662,-115.593183,-2.601486489,-0.10062721,19.60651855,-33.96350566,79.1549661,2.046983195,0.054053799,5.409540444,3.092976334,2.004117013,0.085435777,3.366108985,2.046983195,0.082034951
Right,0,1,2,Fastball,Fastball,BallCalled,90.89804251,1895.767494,199.8675539,12:45:00,6.216842818,0.513889576,6.426428224,-16.28194531,16.79213912,6.079153421,4.083036631,-0.065577147,82.80247386,-3.939585805,-0.024158784,0.413919068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.687223667,9.485830989,-0.432652132,50,6.14928656,2.548933748,-132.3764445,-2.439033362,-6.51753497,29.27534619,-15.40689777,91.06218924,NA,NA,8.095568648,-2.158882694,3.829156313,0.064231562,NA,NA,NA
Right,0,2,2,Fastball,Fastball,StrikeCalled,90.09847185,1987.405009,200.7635129,12:45:00,6.162638668,0.4141668,6.345788582,-17.41488025,16.42961371,6.241119879,2.130939676,-1.140020934,82.30952595,-6.088640595,-1.067485383,0.418712119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.066932999,9.813045254,-0.253736048,50,5.951103155,4.964560883,-130.9890971,-6.932573729,-7.047721865,28.33920321,-15.1686999,90.01978886,NA,NA,7.7889459,-1.469455028,1.817737467,1.191903034,NA,NA,NA
Right,1,0,0,ChangeUp,ChangeUp,BallCalled,79.83078706,1432.675136,242.3244839,2:00:00,5.920641263,0.979613784,6.277489257,-34.43411449,8.62536739,16.52316944,1.440430159,-0.613306431,73.55292524,-8.211730084,-0.093381339,0.47228692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.909809876,5.190931913,-0.750250682,50,5.774933021,6.080407467,-116.0728044,-4.473363001,-13.54584731,21.33203086,-25.07849658,79.80821593,NA,NA,6.277861819,-0.598786888,1.144541879,0.614175014,NA,NA,NA
Right,1,1,0,Fastball,Fastball,FoulBall,91.17574755,1946.960922,202.7574388,12:45:00,6.163083011,0.474659186,6.341416908,-15.74313275,17.1485801,7.20658741,2.132392074,-0.405838407,83.66406604,-5.916349709,-0.242958021,0.412776309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.38399088,10.19491651,-0.36132463,50,5.941193578,3.504023086,-132.6283032,-7.318067573,-7.827744519,27.71971327,-13.97072559,91.31429225,NA,NA,7.511681511,0.702256648,2.058069351,0.408735566,NA,NA,NA
Right,1,1,1,Curveball,Curveball,StrikeCalled,78.1559522,2472.98882,326.2914774,5:00:00,6.202879577,0.462584423,6.082856528,-48.22541654,-3.277232323,2.158152732,2.762885038,-0.635355415,72.436744,-8.394259244,-0.974825952,0.482533639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.529882914,-1.939979027,-0.357247079,50,6.225298368,2.684502574,-113.8270382,-0.092060389,-2.019533843,19.69067432,-34.73493296,78.11346922,NA,NA,5.719208192,-1.920826298,2.251220208,0.691290118,NA,NA,NA
Right,1,1,2,Curveball,Slider,StrikeSwinging,80.86920843,2716.726982,337.9732044,5:15:00,6.175058037,0.432204692,6.159852786,-43.36877793,-1.532100359,0.603928251,1.751051541,-1.299193593,75.16616741,-8.971774988,-1.814497272,0.465532614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.82346616,-0.607753002,-0.286402291,50,6.08613154,3.947547059,-117.7627483,-3.027466033,-1.16497106,20.80808754,-33.03384668,80.96613502,NA,NA,5.703041027,-0.999800318,1.360359633,1.375620975,NA,NA,NA
Left,2,0,0,Fastball,Fastball,BallCalled,91.14334062,1966.149301,221.1927046,1:15:00,6.068978832,0.617203944,6.319846438,-19.67558224,12.88143266,11.30073591,3.188834412,0.978140634,84.44460102,-5.041945538,1.499633935,0.410670784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.323866425,7.360392405,-0.576687316,50,5.961130548,1.1119099,-132.8449037,-3.733322715,-11.44391732,25.08404892,-18.85439307,91.78246413,NA,NA,6.6987396,-1.748659784,2.90249796,-1.065013733,NA,NA,NA
Left,2,1,0,Fastball,Fastball,InPlay,90.55196092,2010.899061,205.8855289,12:45:00,6.134931196,0.468451923,6.346433022,-15.39051108,17.80408424,8.654787681,2.203277597,-0.058481454,83.43449642,-5.769537363,0.28096249,0.414672474,103.7356795,30.7776476,11.31247384,2462.454352,107.5066133,63.43764822,23.2875931,394.2527105,180.7493834,11.89826654,5.33819397,-5.087148817,10.48779942,-0.374286929,50,5.9189232,2.855428951,-131.7826826,-7.088491694,-9.008318513,26.17975395,-13.60226285,90.89674117,98.98166479,1.808877086,7.117464498,1.90465088,2.252453313,0.060801084,1.845835822,2.246540144,0.060529274
Right,2,0,0,Fastball,Fastball,StrikeCalled,90.5816272,1953.266782,214.0135019,1:15:00,6.346532253,0.394892506,6.503112953,-16.79358309,16.40564806,11.09244047,2.876149554,-0.191649635,82.79755872,-5.438993757,0.466519077,0.414701429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.584381657,9.68779054,-0.284948664,50,6.181680346,3.463475015,-131.8348771,-5.684240821,-11.5682287,28.47778043,-15.15338019,90.89039469,NA,NA,7.784068483,-1.732592554,2.570184568,0.16197784,NA,NA,NA
Right,2,0,1,Curveball,Curveball,InPlay,79.72308677,2446.843627,336.4158643,5:15:00,6.151189948,0.499281274,6.097977147,-48.08698941,-4.58791095,1.985041607,2.687675237,-0.081190062,73.29617728,-8.447594465,-0.43101353,0.4746916,75.61917474,21.01845887,6.548432667,2459.383,108.8404413,27.02130764,15.92828512,214.1616109,214.0519423,9.959185426,2.745215454,-1.309869381,-2.662570383,-0.438360928,50,6.170967565,1.578433167,-116.0673813,-0.152993129,-1.781923703,22.28335262,-35.79616336,79.40392569,27.07990535,2.74399067,6.426909495,1.781111359,2.741573127,0.078438961,1.627541846,2.718917602,0.079600528
Left,2,0,0,Fastball,Fastball,BallCalled,89.6357396,1934.787374,203.5802774,12:45:00,6.214675982,0.515375908,6.351274989,-20.68101385,13.20661811,5.778323744,3.673995188,0.644662421,82.29670903,-4.79555897,0.712262435,0.418978878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.268972685,7.474946072,-0.490413343,50,6.140534252,0.698688304,-130.6023459,-2.645853078,-5.66432969,26.6768299,-19.22179626,89.96247428,NA,NA,7.339030566,-1.641795006,3.410409564,-0.68463487,NA,NA,NA
Left,2,1,0,Fastball,Fastball,InPlay,87.67475485,1805.306531,196.5167569,12:30:00,6.172734995,0.509315332,6.584983205,-18.91778578,16.7036757,4.963099937,2.54974923,0.349166349,79.46519401,-5.840324773,0.325429058,0.429563513,89.58673423,12.69803274,18.80507848,1387.044241,103.5673917,15.81382406,37.06429612,206.726184,205.7204824,20.92335955,2.03048645,-2.94834607,9.962328565,-0.46862471,50,6.012130996,1.257345124,-127.5916082,-5.496274817,-4.801869765,29.19771889,-15.94874692,87.74575911,15.81564878,2.018169537,8.209560837,1.897430665,2.598763508,-0.346478335,1.860916116,2.595052222,-0.346679502
Left,2,0,0,Curveball,Curveball,StrikeCalled,78.85197229,2626.872117,4.499684762,6:15:00,6.176101507,0.571651251,5.873940214,-48.96895655,-3.503198789,-0.272324227,2.901227897,0.9326619,71.43208361,-8.368375356,0.36146898,0.485303848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283630811,-2.182452883,-0.604855228,50,6.218193935,-0.818958928,-114.6411459,0.343959364,0.37078043,24.69334082,-35.02709127,77.66758217,NA,NA,7.419888679,-1.439442071,2.466302445,-0.950598663,NA,NA,NA
Left,2,0,1,Curveball,Curveball,InPlay,78.39282518,2467.452542,301.8931697,4:00:00,6.10621447,0.590367026,6.096060846,-46.75680365,-1.783110721,2.797496237,2.463019534,0.220113669,72.10590196,-8.507528223,-0.123271055,0.482670541,95.35166175,-7.44610319,-23.41919855,NA,NA,NA,NA,16.470556,16.40439803,-23.58043641,0.117103882,-1.706832039,-1.047421286,-0.541697278,50,6.102540603,1.222809466,-114.1409414,-0.740511198,-2.246112193,21.4970328,-33.55240663,78.09131342,2.335723872,0.1169958,6.286923222,0.592817239,2.33864098,-0.218409522,0.573675327,2.335723872,-0.218371554
Left,2,0,0,Fastball,Fastball,BallCalled,89.57364306,1930.940775,210.0657192,1:00:00,6.137548024,0.648420333,6.382581121,-19.85170745,14.02333698,8.136275679,3.733632917,1.431607431,82.28630702,-4.566591218,1.656243235,0.418901056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.432120517,7.909492811,-0.660456947,50,6.069661354,-0.503457876,-130.5273304,-2.449471889,-7.674807896,26.51681329,-18.47770667,89.97918718,NA,NA,7.287336036,-1.346497654,3.507378256,-1.513744054,NA,NA,NA
Left,2,1,0,Fastball,Fastball,FoulBall,89.47090697,1941.55013,214.6025352,1:15:00,5.958582915,0.636781141,6.582145764,-18.53022335,15.45170647,10.68247076,1.959255399,-0.129262799,81.78545734,-6.191747943,0.23134057,0.419561411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.427873127,9.316181835,-0.51773627,50,5.767475006,3.803177859,-130.1745194,-6.613755374,-10.99871857,28.03979543,-16.23315176,89.83756728,NA,NA,7.685449631,3.356990363,2.167219216,0.135631903,NA,NA,NA
Left,2,1,1,ChangeUp,ChangeUp,FoulBall,80.9109509,1529.196977,248.1466484,2:15:00,5.791135374,1.032003468,6.500612899,-36.05828414,5.185271831,13.02586723,1.105498542,-0.229909061,75.18459066,-8.598725229,-0.089615595,0.46222089,83.35652716,9.815732814,54.21421141,4306.660037,59.87053929,1.147790648,92.279472,115.2249137,115.2249137,57.35344423,1.083474121,-7.810686346,3.31410297,-0.859284628,50,5.647179895,4.914768948,-117.798118,-4.717571092,-11.07510634,20.46596388,-27.47484016,81.54624189,6.442115608,1.084738092,5.726360239,3.840594064,1.464505385,0.223400182,3.611593707,1.43122941,0.224246727
Left,2,1,2,Curveball,Slider,BallCalled,80.20683541,2621.351961,76.76876956,8:30:00,6.158204274,0.608580512,6.122063738,-43.58528645,-0.606171404,-2.406235778,-0.126162299,-0.625963355,74.35356453,-10.97143105,-1.573298034,0.471845973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994713464,0.47608886,-0.521845057,50,5.916139606,2.344647128,-116.6388895,-7.061509321,1.368947545,22.14456686,-31.51884412,79.88279795,NA,NA,5.853270878,3.276486778,0.229135079,0.575178783,NA,NA,NA
Left,2,2,2,Fastball,Fastball,FoulBall,89.02177962,1933.677188,199.0693698,12:45:00,6.092301936,0.486470595,6.419234837,-16.26333069,18.15873985,6.288345626,3.12770103,-0.39745011,81.41031074,-4.830538683,-0.336518685,0.422269791,64.93369773,20.28538239,-129.0090325,3036.61811,-73.08604234,17.77327446,-82.209459,169.4009156,51.03149527,-133.2669936,2.138352661,-3.884622941,10.47159317,-0.380267658,50,5.960114977,3.280453565,-129.6044375,-4.437546034,-6.604620579,27.19149408,-14.37028722,89.2613616,19.51286728,0.605005898,7.611468882,1.207906972,3.110032956,0.39866632,1.223318943,3.111339082,0.39857721
Left,2,2,2,Fastball,Fastball,FoulBall,89.5406972,1953.210073,203.2535808,12:45:00,6.160650048,0.705252162,6.421648255,-16.82206696,17.14569585,7.381365373,1.765909336,-0.084440668,82.3457922,-6.420096392,-0.128311421,0.419473945,60.80932323,47.4325982,-48.55825261,4132.137064,61.50012834,58.83413092,-91.20140469,177.5100246,159.5997563,-61.07930668,3.829625854,-4.461727163,10.28545796,-0.599863749,50,5.921104136,3.256211054,-130.2458809,-7.899574064,-7.694435487,26.34770999,-14.43634523,89.8562997,60.45876979,3.37113731,7.194904999,2.315903985,1.86660696,0.082212888,2.35310877,1.87075222,0.082111513
Left,2,2,2,ChangeUp,ChangeUp,BallCalled,81.90041006,1457.478476,247.6809139,2:15:00,5.703268476,1.002623052,6.483637748,-34.67679203,6.060023995,14.85515743,0.644998275,0.010679405,75.2911281,-8.897225984,0.401624374,0.45937257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.887798435,4.019086773,-0.838981153,50,5.522220214,4.655603245,-119.1199161,-5.831357285,-12.73075913,23.54418805,-26.41716444,82.0518659,NA,NA,6.609281961,1.068356972,0.590316839,-0.013186752,NA,NA,NA
Left,2,3,2,Curveball,Curveball,BallCalled,78.52568757,2562.378027,323.6330191,4:45:00,6.13910337,0.453599001,6.051893126,-52.51080138,-7.160182598,5.241176524,4.537792819,1.179003675,71.32250408,-6.93194554,1.306291638,0.484688959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.754031539,-4.82063491,-0.480611928,50,6.343747013,-0.765477347,-114.1150277,4.524025224,-3.592618774,23.10203254,-38.4625399,77.76611332,NA,NA,7.203183495,-1.302055327,4.192931524,-1.242419692,NA,NA,NA
Left,0,0,0,Fastball,Fastball,BallCalled,90.84300098,1910.879097,206.108383,12:45:00,6.088465242,0.725723388,6.710292217,-14.59428826,18.4130722,9.039021017,0.304589055,-0.443944597,83.03433891,-7.742409401,-0.373789517,0.413501335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.632280481,11.67848731,-0.59020114,50,5.75210902,4.587147698,-131.8140036,-11.90380483,-9.873927333,28.95499689,-11.70054134,91.15418332,NA,NA,7.80866207,2.260068854,0.418878391,0.438206122,NA,NA,NA
Left,0,1,0,Fastball,Fastball,StrikeCalled,89.94214722,1879.809722,211.8520911,1:00:00,6.082383012,0.582000091,6.682497643,-18.29731834,14.77651769,9.19975842,2.683761229,-0.333255996,83.17820925,-5.508129116,-0.091168984,0.413917514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.549509573,8.689168771,-0.463248297,50,5.938359575,3.945909948,-131.037944,-5.203012651,-9.75065102,24.96116555,-16.90692428,91.06253121,NA,NA,6.763937965,-2.077393807,2.338777631,0.334771747,NA,NA,NA
Left,0,1,1,Fastball,Fastball,InPlay,90.89801691,1913.888306,205.945058,12:45:00,6.071091918,0.590671264,6.740214653,-17.25945651,15.35785027,7.487223536,2.402210015,-0.193587148,83.27724597,-5.721794547,-0.110208868,0.411050866,94.88044656,-12.77894208,19.01492993,NA,NA,NA,NA,10.83421876,10.44078783,18.4127839,0.073657837,-4.592914378,9.220733951,-0.492484514,50,5.904042611,3.351395156,-132.347679,-6.122167019,-8.14579828,28.26150621,-15.82054562,91.69759667,2.35249862,0.070693647,7.620770933,1.123040752,2.372734919,0.194128311,0.922076323,2.35249862,0.194471428
Right,1,0,0,Fastball,Fastball,StrikeSwinging,89.00516589,1879.193825,187.7721557,12:15:00,6.202556768,0.500196684,6.711834265,-16.30686558,17.56757854,2.402108988,3.627598789,-0.158102491,81.76276747,-4.430683121,-0.481163119,0.418897344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.583337707,10.10535461,-0.439068651,50,6.108032823,2.06008562,-129.7283866,-3.463206148,-2.709317932,26.09727967,-14.88233729,89.97998448,NA,NA,7.242398425,-2.463289247,3.317986125,0.189365981,NA,NA,NA
Right,1,0,1,Fastball,Fastball,BallCalled,91.64240121,2026.344127,189.0017327,12:15:00,6.206084064,0.536016601,6.54189234,-13.42558393,18.89697048,2.998386212,2.358514565,-1.135389159,84.05586098,-5.510829374,-1.524336093,0.409189382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22295211,11.23558313,-0.392590205,50,5.994665481,4.786338947,-133.3088663,-7.319036311,-4.009601311,28.03064287,-11.90811091,92.11474725,NA,NA,7.58654023,-1.941723605,2.028871778,1.223528315,NA,NA,NA
Right,1,1,1,Fastball,Fastball,StrikeSwinging,91.62144285,2019.121041,187.6289139,12:15:00,6.14131279,0.583304246,6.657555409,-14.35534349,17.68141773,2.372321654,2.289664864,-0.403092886,84.42115169,-5.61451517,-0.842686958,0.407376357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.64845419,10.54052065,-0.497502176,50,5.940748691,2.944534034,-133.3991406,-7.170742244,-2.990227722,26.90774924,-13.05398004,92.52470311,NA,NA,7.200291159,-1.893744552,1.958494148,0.450842821,NA,NA,NA
Right,1,1,2,Fastball,Fastball,StrikeSwinging,91.0522615,1985.328983,209.3814016,1:00:00,6.071783192,0.320512289,6.653544943,-16.49825254,16.1509104,9.110948428,2.41224303,-0.866695365,83.34780729,-5.627517814,-0.388057206,0.411251546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.644442361,9.650754072,-0.181473862,50,5.897363574,4.659368081,-132.5035868,-6.244490207,-10.03217238,28.38540137,-15.02124191,91.65285056,NA,NA,7.704454211,-1.887404435,2.080052344,0.885421265,NA,NA,NA
Right,2,0,0,Fastball,Fastball,StrikeCalled,90.7330829,1924.049958,203.6338111,12:45:00,6.180669946,0.560712996,6.653575816,-14.37274332,18.39198003,8.061667353,2.002508394,-0.309549989,83.44606749,-5.9722384,-0.150045032,0.411978708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.910898409,11.04822269,-0.45092275,50,5.956062975,3.653093664,-132.0221622,-7.914944181,-8.707400521,26.89596187,-12.58470013,91.49107907,NA,NA,7.287015405,-1.470426144,1.696121747,0.314668399,NA,NA,NA
Right,2,0,1,Fastball,Fastball,BallCalled,91.01655009,2027.985122,189.4265031,12:15:00,6.068417704,0.364939043,6.73330819,-15.83184989,16.56346823,2.754993574,2.058243036,-1.845873239,83.97226088,-5.93440383,-2.145323277,0.409649702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.213325447,9.948042292,-0.190450098,50,5.868482452,6.095679043,-132.4258805,-7.252836534,-3.960321656,26.25968041,-14.37393363,92.01123879,NA,NA,7.04428921,-1.941038959,1.702502388,1.970528058,NA,NA,NA
Right,2,1,1,Curveball,Curveball,StrikeSwinging,80.24603563,2781.342964,68.41114489,8:15:00,6.304953688,0.682528029,6.054554694,-44.58372457,-1.384378042,-3.395882569,0.821884943,-0.236191746,73.86269873,-10.24121703,-1.32985044,0.473053333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.641045898,-0.184476575,-0.627414727,50,6.132867351,1.495413568,-116.7347819,-5.151166336,2.249327722,23.34430291,-32.42690454,79.67891539,NA,NA,6.383336897,0.193632882,0.598439491,0.264768039,NA,NA,NA
Right,2,1,2,Fastball,Fastball,StrikeCalled,91.13235125,1936.719496,209.6080699,1:00:00,6.163535959,0.43969905,6.573556422,-14.54854076,18.27886288,10.40478454,1.951590875,-0.499201644,83.16895069,-6.027884747,0.01565966,0.412372586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.324113993,11.0556293,-0.309106782,50,5.933024312,4.255896141,-132.5009713,-7.990150939,-11.20336751,29.24046464,-12.58865236,91.40369129,NA,NA,7.963400553,-1.617176464,1.626295764,0.49484489,NA,NA,NA
Right,0,0,0,Slider,Curveball,BallCalled,77.9075612,2359.016531,118.3570526,10:00:00,6.201411432,0.699223598,6.136348891,-45.42621926,0.574684979,-1.144899332,0.428713161,-0.237400112,71.30946529,-10.67097519,-1.128117921,0.488151584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.335140823,0.998524714,-0.629305552,50,6.014248818,1.830390797,-113.272681,-5.470428629,0.429373273,23.37594845,-30.89476595,77.21449192,NA,NA,6.59809591,1.765121289,0.494181469,0.230543484,NA,NA,NA
Right,0,1,0,Fastball,Fastball,InPlay,89.73342271,1956.635104,196.2772286,12:30:00,6.194338249,0.460452317,6.60636629,-15.56102692,18.10748441,5.296431159,2.161944528,-0.991756347,82.2502797,-5.930502785,-1.057839645,0.417622102,75.52900855,8.73194962,-10.91299604,2213.956871,NA,NA,NA,94.94011211,94.94011211,-12.09345786,0.952969971,-3.499977365,10.84200761,-0.322193586,50,5.984789712,4.559731344,-130.5351909,-7.247025893,-6.044404106,27.2438821,-13.45007738,90.25474538,5.545835327,0.953301531,7.483143006,1.471854257,2.167676561,0.990736728,1.405850343,2.160820691,0.991956047
Right,1,0,0,Fastball,Fastball,FoulBall,90.18153727,1948.67979,196.8192226,12:30:00,6.235309035,0.463640667,6.46076576,-14.086599,19.41676711,5.878898582,2.88223912,-0.808601607,82.52100511,-5.037683425,-0.800751627,0.416596618,72.81712786,58.26685873,140.8364003,4143.239995,-95.1199533,85.2615061,55.24642431,188.8636839,50.45961164,152.6839788,4.35569397,-3.767392404,11.34547369,-0.331038861,50,6.061672747,4.221244206,-131.2301339,-5.849491288,-6.57224319,27.67082645,-12.38178796,90.47691434,85.72833342,0.943782706,7.660532156,0.060891808,2.761774206,0.827158623,-0.023096491,2.754249586,0.828282332
Right,1,0,1,Fastball,Fastball,BallCalled,90.1982965,1853.849571,201.7054027,12:45:00,6.34861979,0.624699139,6.675623926,-11.64010858,21.45011005,8.550762995,3.325010719,0.957905136,82.75416722,-4.454345285,1.215292731,0.414020015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.852951539,12.49850017,-0.600516672,50,6.193997943,0.709900481,-131.4004597,-5.477358248,-8.509956627,27.06865912,-10.25714016,91.0399864,NA,NA,7.44412928,-2.641572847,3.001792356,-1.049146593,NA,NA,NA
Right,1,1,1,Fastball,Fastball,BallCalled,89.47208578,1954.804278,199.8921964,12:45:00,6.107137892,0.404963029,6.672767469,-16.81271551,17.08836496,6.194803025,2.001783011,-1.678808417,81.80494725,-6.143076988,-1.658053553,0.419062007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.245002701,10.32391518,-0.217631032,50,5.902797744,6.280402028,-130.0755063,-7.179688778,-7.258244246,27.79817999,-14.52188123,89.94462852,NA,NA,7.667138526,-2.064843594,1.619395537,1.776816586,NA,NA,NA
Right,1,2,1,Fastball,Fastball,FoulBall,89.66158611,1949.444754,200.2631581,12:45:00,6.140328413,0.456995006,6.689025847,-17.02904961,16.71023165,6.18080143,1.356721484,-1.102607071,82.10193795,-6.898893864,-1.087417802,0.418060785,53.16699306,-30.0344177,-146.7107314,NA,NA,NA,NA,0.468648271,0.468648271,-157.3591996,0.034661255,-4.0725888,10.31784845,-0.308597113,50,5.888707618,4.988552001,-130.3215604,-8.842053378,-6.993552323,27.76684197,-14.45597866,90.16003863,1.36901783,0.019524433,7.559648162,1.513394797,1.368421254,1.100768928,1.518329588,1.36901783,1.100675038
Right,1,2,2,Fastball,Fastball,InPlay,91.30646941,1954.214968,203.1993898,12:45:00,6.231361498,0.306608024,6.640262729,-17.88628132,14.34923754,6.162900089,1.399849287,-0.874933363,84.56752227,-7.00998102,-0.681977132,0.408638095,99.76563105,13.70178374,9.545450286,2148.617177,107.1596133,20.81300451,24.83558484,275.2259474,272.9734407,15.85382903,2.617649536,-3.865941803,8.837102353,-0.184433337,50,5.977977608,4.115317617,-132.832682,-8.979654148,-6.980050112,25.64433774,-16.21844953,92.23901783,22.70518386,2.590723224,6.738947143,-0.14663105,1.206044064,0.893002079,-0.078820478,1.21451584,0.892240771
Right,2,0,0,Slider,Curveball,InPlay,78.15052637,2557.119399,51.49236185,7:45:00,6.290330374,0.505875527,6.116749477,-49.03907032,-3.787556096,-4.706834164,1.942395536,-0.789306324,72.06275792,-9.473114335,-1.867058591,0.484159075,84.03163824,10.72987828,-9.817301735,1013.295057,108.257732,3.717018172,-19.50012838,127.1968666,127.1968666,-10.4574356,1.181751099,2.28069207,-1.979756327,-0.428687458,50,6.243016021,2.068079777,-113.7776081,-1.899773453,2.980134036,21.49574546,-34.76095597,77.85122386,7.853578565,1.181751099,6.087768441,1.90299885,2.023170823,0.773492992,1.806448178,2.007201,0.776626016
Right,0,0,0,Fastball,Fastball,FoulBall,89.62281298,1824.934339,196.350187,12:30:00,6.269379488,0.779981589,6.519211704,-12.81129465,21.11811251,6.204812042,3.523990934,-0.191567794,81.66028332,-4.264107836,-0.439256477,0.419237048,76.51099256,62.6797478,125.6093666,4748.111597,-80.91630616,104.8439676,74.51537539,192.2853788,25.4224599,139.9312234,4.832764282,-3.893941024,12.18803587,-0.66996756,50,6.136701167,3.515824939,-130.4644975,-4.533720509,-6.687252638,28.37037668,-11.242947,89.90707458,105.1053925,0.518933136,7.962529656,1.086261796,3.499303931,0.19407611,1.0525617,3.496780193,0.194329163
Right,0,0,1,Fastball,Fastball,BallCalled,91.30471735,1920.814594,204.0600433,12:45:00,6.066316265,0.544624886,6.538749698,-15.58317643,16.86914543,7.545443057,2.293964293,-1.297428606,84.07934444,-5.635981157,-1.261702072,0.410009959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.856113887,9.996460803,-0.361661024,50,5.872996361,6.02352535,-132.8256337,-6.712697704,-8.734020349,26.65203617,-14.19479722,91.93039267,NA,NA,7.225372905,-1.595691423,1.9915192,1.361305232,NA,NA,NA
Right,0,1,1,Curveball,Curveball,FoulBall,78.3094032,2571.486076,338.7332199,5:15:00,6.171840285,0.745805331,6.141896944,-48.35075181,-3.532351042,1.35844599,1.564742898,-0.251934663,72.58062288,-9.663857249,-0.945649063,0.481836501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.065399764,-1.751483589,-0.655061256,50,6.09909862,2.355912829,-114.0395683,-2.566684359,-1.406130734,20.53596756,-34.48568311,78.22648649,NA,NA,5.72878032,2.748505243,1.788512324,0.22986533,NA,NA,NA
Right,0,1,2,Fastball,Fastball,StrikeSwinging,91.278591,1894.701949,202.7668227,12:45:00,6.056900118,0.396541213,6.555836449,-17.19167527,15.52006095,6.52636834,2.848180666,-1.211846424,83.21317845,-5.203822387,-1.101630106,0.411645447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.289781355,9.144099537,-0.237747432,50,5.916132591,5.251813327,-132.8119387,-4.991193337,-7.630082779,29.55518016,-15.90976126,91.56514861,NA,NA,8.065412556,-1.830781916,2.545680808,1.271754974,NA,NA,NA
Right,1,0,0,Fastball,Fastball,BallCalled,90.65471836,1917.19346,197.4148521,12:30:00,6.15025445,0.586962179,6.695414106,-17.55642823,15.31455637,4.813345259,0.577686701,-0.459460457,83.55596702,-7.792010698,-0.66565054,0.412646223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.091080202,9.690571743,-0.483791939,50,5.844684458,3.504134793,-131.7285912,-10.82821583,-5.454137752,26.88440862,-15.0752644,91.34307884,NA,NA,7.09875134,1.691990779,0.615316645,0.45624844,NA,NA,NA
