PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top.Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID
50,2019-05-10,19:02:07,3,6,"Fellows, Drake",8889833,Right,VAN_COM,"Ortiz, Tony",8891812,Left,MIZ_TIG,Windup,2,Top,2,3,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,83.8740511871,-1.3852845776,-3.72805585462,2059.72640172,154.910355584,11:15:00,5.51508898552,2.13764003675,6.71771392721,-35.0428985051,3.41228794199,-1.61460944009,1.32583107131,-1.40899316128,77.263218382,-8.01397549595,-4.03526200964,0.446322703471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.148512070504,2.28557912842,-1.89054522427,50,5.40941948309,7.9893207451,-121.972087566,-3.86223704963,-0.223556387674,24.1631270325,-28.7335483199,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,ffad23ab-737f-11e9-9ec1-74e5f9ab4644,84.4509504626,NA,NA,6.61083280507,-1.31196313624,0.931112522623,1.60192750776,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
77,2019-05-10,19:19:38,1,1,"Fellows, Drake",8889833,Right,VAN_COM,"Vierling, Mark",1000017241,Right,MIZ_TIG,Windup,3,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.0004181741,2.21142839029,-2.06371271192,1976.58243404,93.606933627,09:00:00,5.63234909661,2.05863186645,6.443512939,-41.9842130731,0.0185483034217,-0.920746141963,4.16771724698,0.0850709161416,73.4299869305,-5.78958030499,-2.23951959146,0.466455738059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.135711873408,-0.680015879791,-1.91204437828,50,5.77016008404,4.26845214218,-117.784032326,3.44768683994,-0.188428281308,24.8019718094,-33.1182122488,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,72075c08-7382-11e9-9ec1-74e5f9ab4644,80.8059017088,NA,NA,7.57043124353,-3.73399327843,3.60337832383,0.117270007568,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
78,2019-05-10,19:19:49,1,2,"Fellows, Drake",8889833,Right,VAN_COM,"Vierling, Mark",1000017241,Right,MIZ_TIG,Windup,3,Top,0,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,90.2046441707,-2.46486823465,-4.84317857797,2181.1526595,220.598568815,01:15:00,5.55731991267,1.91379362155,7.10616518319,-19.2174275133,13.510917798,11.6060451427,1.71040844961,-1.52313005092,82.9002817955,-6.13579337808,-2.62403764479,0.411749938235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.82575779095,8.26625723309,-1.63003712926,50,5.40439816462,10.8066606064,-131.019232724,-6.14823143073,-13.6611644333,26.5743851078,-17.743918935,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,78f263f5-7382-11e9-9ec1-74e5f9ab4644,91.5419117796,NA,NA,7.30436237519,-2.17843682161,1.3143351804,1.68234391106,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
79,2019-05-10,19:20:05,1,3,"Fellows, Drake",8889833,Right,VAN_COM,"Vierling, Mark",1000017241,Right,MIZ_TIG,Windup,3,Top,0,2,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,91.1869726622,-2.53848978287,-2.94667275514,2268.40227472,222.743155833,01:30:00,5.41723258023,1.95858134402,6.94669504189,-17.8661530288,14.297362645,13.241126907,1.61389960499,0.378299393828,83.6513344526,-5.94721977272,-0.410669882777,0.408181460464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.22299505602,8.7038392506,-1.78039940804,50,5.25311905255,6.47626899861,-132.68665687,-6.36758501735,-14.6840712899,27.9479604325,-16.6313180573,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,870b3188-7382-11e9-9ec1-74e5f9ab4644,92.3422060332,NA,NA,7.53563820959,-1.67774029512,1.28521736062,-0.360803978991,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
80,2019-05-10,19:20:18,1,4,"Fellows, Drake",8889833,Right,VAN_COM,"Vierling, Mark",1000017241,Right,MIZ_TIG,Windup,3,Top,0,2,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,91.7974567072,-1.54050924898,-3.94044484972,2294.13333044,218.942818071,01:15:00,5.50569028091,2.06722180213,7.07117693252,-17.5983622892,14.1092886715,11.4262727622,2.63705971063,-0.56330964666,83.8047193474,-4.9177404677,-1.7466176136,0.405278488525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.5546668572,8.38448129366,-1.83483789685,50,5.40740356999,8.90024206733,-133.519715824,-4.05660791382,-13.6109942237,29.2767054456,-17.0680050189,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,8ebe72cb-7382-11e9-9ec1-74e5f9ab4644,93.0036446254,NA,NA,7.9927373598300004,2.9354455081,2.76629605702,0.516020369905,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
81,2019-05-10,19:20:38,1,5,"Fellows, Drake",8889833,Right,VAN_COM,"Vierling, Mark",1000017241,Right,MIZ_TIG,Windup,3,Top,0,2,2,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,NA,83.7835272867,-0.205964612006,-2.36643290406,2043.49473927,136.49094143600001,10:30:00,5.62164337374,2.02664305166,6.52495110293,-34.9516515032,3.70108714476,-3.54781122821,2.51990885964,-0.441011874895,77.1103369481,-6.815742621,-3.04010070481,0.44746766064,81.0154667955,46.7196246235,-15.6969825415,4601.77844289,105.420055455,101.313318386,-31.4101208654,234.439342548,114.90008144,-19.1126532869,5.35110534668,1.30606641075,2.09854426289,-1.86081432431,50,5.5919973194,5.13782483671,-122.004708637,-1.38385660306,1.97059123512,23.7761343555,-29.0077678092,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,9bdf5acc-7382-11e9-9ec1-74e5f9ab4644,84.2348617265,107.209620066,2.05060236896,6.67319033854,2.15454134576,2.60753638201,0.401893533234,2.06936651219,2.59749153195,0.406401938724,90015a17-00b7-4ca2-bdda-48a55463bacd
82,2019-05-10,19:21:13,2,1,"Fellows, Drake",8889833,Right,VAN_COM,"Brumfield, Connor",8894698,Left,MIZ_TIG,Windup,3,Top,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.2372323198,-3.88160338305,-3.61463016965,2269.57925222,218.464699443,01:15:00,5.41668106346,2.0682038648,6.94787711573,-18.9556707174,12.7937381778,10.1874504634,0.29256884768,-0.376292382931,84.216277259700007,-7.49538937469,-1.65931666387,0.405545269945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.77597582695,8.31908536213,-1.84742339533,50,5.16846801129,8.18559979316,-133.900785067,-9.61141892895,-12.2384062628,30.3098039504,-17.1485601254,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,af36230b-7382-11e9-9ec1-74e5f9ab4644,92.9424636766,NA,NA,8.02095506006,1.30801051593,0.278258562737,0.379435527259,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
83,2019-05-10,19:21:28,2,2,"Fellows, Drake",8889833,Right,VAN_COM,"Brumfield, Connor",8894698,Left,MIZ_TIG,Windup,3,Top,1,1,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,81.9222406961,-0.704993083434,-2.23618456444,2109.74639766,170.954281551,11:45:00,5.57597041763,2.02454494265,6.51734878273,-36.5137780517,3.80006847326,-0.611014812034,1.88583439885,-0.0790018010243,75.7304872883,-7.59051296764,-2.35206605158,0.456981519514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.256062799925,2.28110067377,-1.86875786505,50,5.51079249991,4.67552544193,-119.320468213,-2.43906391748,-0.370834121782,21.9848655656,-28.8705231505,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,b82669c8-7382-11e9-9ec1-74e5f9ab4644,82.4811833992,NA,NA,6.19175340782,-2.15271111298,1.39292734276,0.225893731852,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
84,2019-05-10,19:21:43,2,3,"Fellows, Drake",8889833,Right,VAN_COM,"Brumfield, Connor",8894698,Left,MIZ_TIG,Windup,3,Top,1,1,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,82.5891512844,-1.56025950415,-2.96534067311,2221.20873871,157.467485572,11:15:00,5.66200815575,2.0507370113,6.54437441276,-33.3754191339,6.20001378526,-2.58769037211,1.44772727628,-0.886486024127,76.6373994782,-7.83212619237,-3.45480473478,0.452776997829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.668252767585,3.81660293471,-1.84469847765,50,5.53951606612,6.29633172802,-120.215563035,-4.16906299619,0.985624272399,21.584764887,-26.544836568,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,c143faad-7382-11e9-9ec1-74e5f9ab4644,83.24710995,NA,NA,5.95175180619,-2.08502240687,0.950438854203,1.09902892872,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
85,2019-05-10,19:22:00,2,4,"Fellows, Drake",8889833,Right,VAN_COM,"Brumfield, Connor",8894698,Left,MIZ_TIG,Windup,3,Top,1,1,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,NA,84.8236703889,-2.25217568328,-2.36810489186,2295.35911952,144.936725366,10:45:00,5.6320452046,2.04299810625,6.71197476773,-34.7733589083,2.3993654872,-1.70853604097,0.672836666941,-0.265185929592,79.0736721342,-8.78558552857,-2.69222466018,0.438817273034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360461924443,1.88802606523,-1.88565356492,50,5.46886797143,5.1537175707,-123.528512023,-5.78271661132,0.562917832625,22.146621556,-29.2255997231,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,cb81f666-7382-11e9-9ec1-74e5f9ab4644,85.8953802354,NA,NA,5.74999825469,2.12515160346,0.781829949893,0.231901668584,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
86,2019-05-10,19:22:39,3,1,"Fellows, Drake",8889833,Right,VAN_COM,"Broyles, Thomas",8899340,Left,MIZ_TIG,Windup,3,Top,2,0,0,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,NA,86.5469490103,-2.76229957978,-4.59229460099,1985.80022888,234.85257932,01:45:00,5.42890028251,2.22390358564,6.63741824718,-25.7257625163,10.3079834557,14.6891253055,0.746494352473,-0.76460222277,80.1090948396,-7.60939338213,-1.81230500836,0.432042255467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.26925427994,6.39075387392,-1.91981040085,50,5.23114718595,9.6924158757,-125.672983839,-6.78708576488,-14.9712524357,23.1009242214,-21.8520111399,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,dd67486c-7382-11e9-9ec1-74e5f9ab4644,87.2423380912,NA,NA,6.43785417077,0.433238733908,0.614155604028,0.795210014539,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
87,2019-05-10,19:22:53,3,2,"Fellows, Drake",8889833,Right,VAN_COM,"Broyles, Thomas",8899340,Left,MIZ_TIG,Windup,3,Top,2,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.5200061084,-3.4883913164,-3.59117777312,2260.55536224,231.54430281,01:45:00,5.41545703518,2.14586004549,7.0893932803,-21.1210879254,10.4914545924,13.247946254,0.479618429472,-0.0132885473211,84.7748286739,-7.49900425843,-1.0593245052,0.40467020704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.34270791667,6.76934870163,-1.93621753462,50,5.20011278447,8.00586520179,-133.056272061,-8.67661323002,-15.1063678097,25.862136767,-19.9166050093,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,e5fa9a4e-7382-11e9-9ec1-74e5f9ab4644,93.1434433902,NA,NA,6.74517743446,-0.0571090311511,0.283913617865,0.0394914505569,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
88,2019-05-10,19:23:08,3,3,"Fellows, Drake",8889833,Right,VAN_COM,"Broyles, Thomas",8899340,Left,MIZ_TIG,Windup,3,Top,2,2,0,Fastball,Fastball,InPlay,Undefined,FlyBall,Double,0,0,NA,92.0001295747,-1.75531781576,-2.97649492421,2294.22893714,225.580521114,01:30:00,5.37680207168,2.08477131661,6.99219506254,-19.7313412995,11.5828037428,11.8499735064,2.13399952002,0.363716257602,84.9350060236,-5.51397783519,-0.713051008423,0.402755794852,99.317476141,21.3667452364,-6.0093314293,2836.56693885,108.525063248,38.5234200943,-17.9519403728,337.90601489,337.089232775,-17.0022486416,3.95610778809,-7.39199511014,6.93355856819,-1.90652843123,50,5.26224671534,6.64931435007,-133.994370923,-4.64124977185,-13.5571464556,26.5742564352,-19.4576888232,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,f6aa0c78-7382-11e9-9ec1-74e5f9ab4644,93.5861805165,50.4629884101,3.94225130446,7.06512355116,3.31320993729,2.31452890225,-0.388862451296,1.3808025319,2.13053617628,-0.363270455631,90015a17-00b7-4ca2-bdda-48a55463bacd
89,2019-05-10,19:23:52,4,1,"Fellows, Drake",8889833,Right,VAN_COM,"Cornelius, Chris",8900297,Right,MIZ_TIG,Stretch,3,Top,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,82.6141643666,-0.180641250515,-2.39838690968,2064.42552962,178.402237267,12:00:00,5.67562273008,2.18758084133,6.65744489671,-36.1750886561,3.22939196064,-0.0911123121409,2.49559900249,-0.0158291306042,76.3333091244,-7.02641653633,-2.41570308294,0.451798018769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.581167905504,1.83612784996,-2.02660063997,50,5.64853092905,5.04325681259,-120.352944105,-1.32006318739,-0.856808197492,22.2327689289,-29.4670694225,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,0a2495ba-7383-11e9-9ec1-74e5f9ab4644,83.4274940465,NA,NA,6.28085524214,-2.60431072535,1.97828005689,0.185515598318,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
90,2019-05-10,19:24:12,4,2,"Fellows, Drake",8889833,Right,VAN_COM,"Cornelius, Chris",8900297,Right,MIZ_TIG,Stretch,3,Top,2,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,85.2566891311,-2.33964324007,-3.97867316858,2295.59518523,170.574301705,11:45:00,5.60568818105,2.04992518768,6.96633421189,-32.5576481355,4.08033627061,-0.683094387072,0.758052367859,-1.63188159288,79.2213568281,-8.48799620249,-4.10865321586,0.43564958543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.636831074738,2.88440063802,-1.80390638691,50,5.44941238187,8.64050814966,-123.98435485,-5.89061432819,-0.99897605539,22.9874771247,-27.6493837186,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,19e349e2-7383-11e9-9ec1-74e5f9ab4644,86.5199412136,NA,NA,6.035332303,0.522782183409,0.623361333898,1.69611159073,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
91,2019-05-10,19:24:43,4,3,"Fellows, Drake",8889833,Right,VAN_COM,"Cornelius, Chris",8900297,Right,MIZ_TIG,Stretch,3,Top,2,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.6532454468,-1.58596211939,-3.46705619693,2100.50022023,157.007699584,11:15:00,5.62570739111,2.19403341712,6.45490478709,-35.4917501601,3.39862360424,-1.4576065543,1.20824883379,-1.11595421429,77.3880596065,-8.25070195433,-3.74263025048,0.448841057451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.125453649034,2.29342025088,-1.94829667782,50,5.49737439152,7.41061992915,-121.656969496,-4.3477807516,-0.188730461129,23.0188689143,-28.723863848,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,2c4bb564-7383-11e9-9ec1-74e5f9ab4644,83.9771137141,NA,NA,6.2651858403,-0.811299855669,0.878129658136,1.26195629302,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
92,2019-05-10,19:25:03,4,4,"Fellows, Drake",8889833,Right,VAN_COM,"Cornelius, Chris",8900297,Right,MIZ_TIG,Stretch,3,Top,2,2,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,92.5176230452,-1.21803450796,-3.15572402617,2282.53344233,222.177572307,01:30:00,5.45978981111,2.07004541239,7.18680342209,-17.9139870068,12.9361032852,11.7467988526,2.86186210327,0.187705974307,84.9602899981,-4.6551417854,-0.89924134923,0.399760369713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.47748830071,7.632394427,-1.89106049974,50,5.38362054554,7.12962751361,-134.764559962,-3.32784667073,-13.8058022733,28.2020619987,-18.0822407069,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,36e1e2fa-7383-11e9-9ec1-74e5f9ab4644,94.2874266107,NA,NA,7.55733304703,1.11772297103,2.83745799492,-0.183052492304,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
93,2019-05-10,19:25:40,4,5,"Fellows, Drake",8889833,Right,VAN_COM,"Cornelius, Chris",8900297,Right,MIZ_TIG,Stretch,3,Top,2,2,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,84.6309379267,-2.11307410474,-3.70135850872,2201.167528,191.624239054,12:30:00,5.74877335433,2.09573800532,6.71420898902,-34.4351490569,3.05318849264,0.635326587394,0.942883877245,-1.23912451852,78.6892499084,-8.58830299256,-3.58096786687,0.440676213599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29021229362,2.22914204799,-1.85108802916,50,5.59489818048,7.94634257651,-123.094043967,-5.45767184423,-1.9968510265,22.4388153494,-28.7240236196,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,48c7350d-7383-11e9-9ec1-74e5f9ab4644,85.5330407178,NA,NA,5.94168801833,-2.37758420274,0.3507873476,1.47624222173,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
122,2019-05-10,19:46:47,1,1,"Fellows, Drake",8889833,Right,VAN_COM,"Misner, Kameron",8900299,Left,MIZ_TIG,Windup,4,Top,0,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,90.0190164585,-1.39259926193,-3.61450325296,2282.26493216,226.285756102,01:30:00,5.40256278392,2.0717422541,6.88981563474,-20.4182873616,12.8087518136,13.4295990775,2.42967361881,-0.106126054799,82.1038408628,-5.29982798441,-1.04076662496,0.414875071348,70.5819786009,41.2560153408,-150.446325519,4179.52400774,-97.0034539836,47.4059764537,-51.8681119372,192.484207134,41.3139171988,-152.935205185,3.05075012207,-8.5581543406,7.5704213517,-1.84860472179,50,5.30715387607,7.91397137702,-130.941726638,-3.73304941212,-14.8070581792,28.5434173795,-19.0759359337,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,415bb724-7386-11e9-9ec1-74e5f9ab4644,90.8523532124,47.8300039515,0.567943709801,7.91517559574,1.69248210729,2.45520616728,0.101077575438,1.6734291662,2.45344610827,0.101428746478,90015a17-00b7-4ca2-bdda-48a55463bacd
123,2019-05-10,19:47:05,1,2,"Fellows, Drake",8889833,Right,VAN_COM,"Misner, Kameron",8900299,Left,MIZ_TIG,Windup,4,Top,0,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.7390677208,-3.18943555793,-2.15253378661,2250.87982096,232.531445546,01:45:00,5.51144731341,1.97087023257,6.68634301839,-20.2097645696,11.856769639,15.5089515257,0.905483693484,1.29386434473,84.4176871997,-7.01273188217,0.803699545754,0.407565608606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.18246475633,7.43705231772,-1.83384467763,50,5.29055592141,4.57264268194,-133.452353555,-8.01945981814,-16.6098035038,27.9050489674,-18.721453755,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,4a4bfe18-7386-11e9-9ec1-74e5f9ab4644,92.4817396886,NA,NA,7.32138052112,-3.96032060853,0.222569037865,-1.38573542351,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
124,2019-05-10,19:47:20,1,3,"Fellows, Drake",8889833,Right,VAN_COM,"Misner, Kameron",8900299,Left,MIZ_TIG,Windup,4,Top,0,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.6144721413,1.29174939929,-1.95296344025,2143.37136543,172.508485293,11:45:00,5.6547116418,2.10189197216,6.57372102284,-36.4139353994,4.32232773958,-0.573430718599,3.80494956206,0.263588990014,74.7367921009,-5.62915212999,-2.06217577169,0.459369452764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.233094069886,2.02604904671,-1.96776502896,50,5.72770105927,4.06730205997,-118.842334932,1.73419962661,-0.332935218616,23.0458956218,-29.280182219,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,533ea705-7386-11e9-9ec1-74e5f9ab4644,82.0524227162,NA,NA,6.87768004047,-3.93155376702,3.23909206402,-0.0704097318014,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
125,2019-05-10,19:47:35,1,4,"Fellows, Drake",8889833,Right,VAN_COM,"Misner, Kameron",8900299,Left,MIZ_TIG,Windup,4,Top,0,2,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,81.592553075,-0.248499789261,-1.50143641193,2159.29192127,180,12:00:00,5.63519671602,2.17047888405,6.57295878098,-38.7814176446,1.94293690998,3.49676543189e-14,2.17558747622,0.794129180602,75.0197797651,-7.59662099891,-1.50143641193,0.45930230326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.423424217867,1.14446043029,-2.0675473627,50,5.60154441038,3.11561812019,-118.866775895,-1.52472640961,-0.604966423229,23.0806233242,-30.538903225,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,5c315031-7386-11e9-9ec1-74e5f9ab4644,82.0644186924,NA,NA,6.57277330994,-2.54153734086,1.62517915483,-0.690380660157,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
126,2019-05-10,19:47:53,1,5,"Fellows, Drake",8889833,Right,VAN_COM,"Misner, Kameron",8900299,Left,MIZ_TIG,Windup,4,Top,0,2,2,Fastball,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,92.2677000445,-2.69034754054,-4.19018631933,2270.9712193,224.113228571,01:30:00,5.43060838228,2.16100596788,7.02109953254,-17.1679428432,14.3579277968,13.9489672779,1.54698767265,-0.490825772435,84.2452902579,-5.97804185355,-1.51413154322,0.404115085604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.03798054364,8.84122354099,-1.91089788937,50,5.26083037285,9.45245438073,-134.048914999,-6.7692494024,-16.4059380792,29.6216540309,-16.125268051,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,6523f92a-7386-11e9-9ec1-74e5f9ab4644,93.2713918976,NA,NA,8.02240978661,-4.02783430685,0.957568645206,0.619228744028,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
127,2019-05-10,19:48:17,2,1,"Fellows, Drake",8889833,Right,VAN_COM,"Zimmermann, Peter",8901215,Right,MIZ_TIG,Windup,4,Top,1,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,83.7176810861,-1.60612716796,-3.07035440515,2225.39157818,160.680829693,11:15:00,5.67925369034,2.15459448435,6.75069114427,-33.0117317904,5.36794775834,-1.89449561608,1.45878296136,-0.810358084497,77.3445998419,-7.84785985714,-3.43088913708,0.445884310043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224630758718,3.41848547724,-1.95273766847,50,5.56094901443,6.58448556023,-121.846816349,-4.27049900023,0.338679448438,23.294444588,-27.0199424022,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,77094b3b-7386-11e9-9ec1-74e5f9ab4644,84.5339826322,NA,NA,6.37308124421,-1.78646669889,1.00408869989,1.00310394558,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
128,2019-05-10,19:48:29,2,2,"Fellows, Drake",8889833,Right,VAN_COM,"Zimmermann, Peter",8901215,Right,MIZ_TIG,Windup,4,Top,1,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.6232661928,-3.31299896004,-4.22403974251,2301.37081865,222.562831615,01:30:00,5.49314999941,1.94999661529,7.00487523784,-17.0217103065,14.2533847148,13.1166092254,1.05178364685,-0.803324189857,84.811581316,-6.56331679705,-1.71186945774,0.40250459003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.54114972978,8.92794112077,-1.69638750247,50,5.28439655657,9.58388515008,-134.496697611,-8.26062975981,-15.6463973144,29.1477343932,-15.8190942008,VAN_COM,MIZ_TIG,Vanderbilt,NCAA,SEC,20190510-Vanderbilt-1,7e3710f1-7386-11e9-9ec1-74e5f9ab4644,93.6445880489,NA,NA,7.81168487678,-1.33979243887,0.729697457863,0.882006982253,NA,NA,NA,90015a17-00b7-4ca2-bdda-48a55463bacd
